prolificID,group,session,t,pair,choice,outcome1,outcome2,choseLeft,op1IsLeft,moveTime,fireTime,leftCount,rightCount,ev1,ev2,p1,p2,m1,m2,destroyed,score,opti_ss,opti_ff,opti_ev,hue,x,y
665c4e3dc160ab38d079635a,random,3.0,85.5,0.1744186046511628,1.447674418604651,659.5697674418604,345.90697674418607,0.47674418604651164,0.47093023255813954,483.3488372093023,718.0872093023256,0.5290697674418605,0.5988372093023255,317.3081395348837,174.80232558139534,0.4772093023255814,0.5032558139534884,660.1162790697674,345.4651162790698,0.5,22127.517441860466,0.5,0.5116279069767442,0.5174418604651163,random,0.5,0.5116279069767442
667ad18688c9319e6559bdc4,combined,3.0,85.5,0.1744186046511628,1.3895348837209303,649.8953488372093,337.72093023255815,0.47674418604651164,0.48255813953488375,519.7209302325581,708.4593023255813,0.5,0.5406976744186046,321.97093023255815,174.32558139534885,0.49656976744186043,0.5119767441860466,649.8837209302326,338.72093023255815,0.6686046511627907,30489.60465116279,0.5813953488372093,0.8546511627906976,0.8081395348837209,combined,0.5813953488372093,0.8546511627906976
668180f26a3b162091510589,combined,3.0,85.5,0.1744186046511628,1.2034883720930232,650.9651162790698,336.18023255813955,0.43023255813953487,0.48255813953488375,1208.3313953488373,1344.0988372093022,0.4418604651162791,0.5755813953488372,330.5581395348837,173.05232558139534,0.5062209302325581,0.5140697674418605,649.6511627906976,336.16279069767444,0.6104651162790697,32592.8488372093,0.75,0.6744186046511628,0.7558139534883721,combined,0.75,0.6744186046511628
669628f0762cf2bfc381c161,perceptual,3.0,85.5,0.1744186046511628,1.4825581395348837,657.1220930232558,344.4011627906977,0.5290697674418605,0.4883720930232558,421.5232558139535,334.3662790697674,0.5348837209302325,0.48255813953488375,334.9244186046512,167.02906976744185,0.511046511627907,0.4808720930232558,658.1395348837209,345.8139534883721,0.7209302325581395,30607.976744186046,0.47674418604651164,0.8546511627906976,0.7441860465116279,perceptual,0.47674418604651164,0.8546511627906976
669ede47eb98d478aff45414,combined,3.0,85.5,0.1744186046511628,1.191860465116279,654.3313953488372,339.26162790697674,0.45348837209302323,0.5406976744186046,605.3023255813954,1415.3023255813953,0.7267441860465116,0.8372093023255814,329.2732558139535,171.6627906976744,0.501860465116279,0.502093023255814,653.6046511627907,337.7906976744186,0.5988372093023255,29340.74418604651,0.7965116279069767,0.6162790697674418,0.7616279069767442,combined,0.7965116279069767,0.6162790697674418
669f45c902420af78b04a9b1,value,3.0,85.5,0.1744186046511628,1.25,662.9302325581396,343.3720930232558,0.5,0.5406976744186046,570.7209302325581,1143.1918604651162,0.7383720930232558,0.6627906976744186,340.9011627906977,165.7906976744186,0.5176162790697675,0.478546511627907,660.2325581395348,346.74418604651163,0.5406976744186046,26651.843023255813,0.7209302325581395,0.5406976744186046,0.6569767441860465,value,0.7209302325581395,0.5406976744186046
66acee53fddf185342f15a88,combined,3.0,85.5,0.1744186046511628,1.3837209302325582,653.0697674418604,341.5988372093023,0.5406976744186046,0.5872093023255814,430.3255813953488,873.546511627907,0.6162790697674418,0.5232558139534884,313.90697674418607,168.90116279069767,0.4816860465116279,0.5069767441860465,651.6279069767442,339.30232558139534,0.6918604651162791,29111.383720930233,0.5872093023255814,0.8255813953488372,0.7674418604651163,combined,0.5872093023255814,0.8255813953488372
66b104dedef80475efe58141,perceptual,3.0,85.5,0.1744186046511628,1.4127906976744187,658.8720930232558,340.50581395348837,0.48255813953488375,0.5348837209302325,566.296511627907,1167.2441860465117,0.5406976744186046,0.5872093023255814,328.41279069767444,173.0174418604651,0.5005813953488372,0.5017441860465116,655.3488372093024,341.86046511627904,0.627906976744186,24863.883720930233,0.5290697674418605,0.7267441860465116,0.6569767441860465,perceptual,0.5290697674418605,0.7267441860465116
66bb5ad727c62d0960db333c,perceptual,3.0,85.5,0.1744186046511628,1.4651162790697674,652.0058139534884,342.74418604651163,0.4186046511627907,0.4883720930232558,233.62209302325581,444.24418604651163,0.47674418604651164,0.6162790697674418,317.66279069767444,166.2674418604651,0.48459302325581394,0.48854651162790697,651.8604651162791,341.86046511627904,0.622093023255814,26351.087209302324,0.5,0.75,0.6627906976744186,perceptual,0.5,0.75
66c7f746e43985cfcb2c99e6,combined,3.0,85.5,0.1744186046511628,1.3953488372093024,654.8895348837209,339.1337209302326,0.6104651162790697,0.5174418604651163,981.0872093023256,1108.4244186046512,0.6162790697674418,0.4186046511627907,320.66279069767444,170.80232558139534,0.4852906976744186,0.498546511627907,653.6046511627907,342.4418604651163,0.6686046511627907,33176.37790697674,0.5697674418604651,0.813953488372093,0.7790697674418605,combined,0.5697674418604651,0.813953488372093
66cbc2627559d53c0e3e4ac4,combined,3.0,85.5,0.1744186046511628,1.2383720930232558,653.3953488372093,341.59302325581393,0.6104651162790697,0.5,962.953488372093,1271.9767441860465,0.6511627906976745,0.4069767441860465,332.76162790697674,168.01162790697674,0.5025,0.49709302325581395,656.5116279069767,339.5348837209302,0.563953488372093,27491.18023255814,0.7209302325581395,0.563953488372093,0.6686046511627907,combined,0.7209302325581395,0.563953488372093
66d9b86591a5610c3492d5d9,combined,3.0,85.5,0.1744186046511628,1.377906976744186,655.796511627907,346.31976744186045,0.5930232558139535,0.48255813953488375,516.6860465116279,950.6162790697674,0.6453488372093024,0.47674418604651164,319.6511627906977,177.5639534883721,0.48622093023255814,0.5090697674418605,655.9302325581396,343.6046511627907,0.686046511627907,33069.726744186046,0.5872093023255814,0.7209302325581395,0.6802325581395349,combined,0.5872093023255814,0.7209302325581395
