agent,expName,group,model_original,model_fitted,value_fitted,value_original,ll,param,param2,n_param,bic,winning,p(model),p_model
657b6239aa8091bfa2b24ae0,FullPilot12,perceptual,absolute-var,absolute,343.5751953125,608.0,138.48268870410337,$\beta_V$,beta_ss,2,289.67759272959853,True,1.02140674917612e-21,1.02140674917612e-21
657b6239aa8091bfa2b24ae0,FullPilot12,perceptual,absolute,absolute-var,755.8349609375,810.0,103.49459507940426,$\beta_P$,beta_ff,2,219.70140548020032,True,1.0,1.0
657b6239aa8091bfa2b24ae0,FullPilot12,perceptual,absolute,absolute-var,918.5947265625,928.0,103.49459507940426,$\beta_V$,beta_ss,2,219.70140548020032,True,1.0,1.0
657b6239aa8091bfa2b24ae0,FullPilot12,perceptual,absolute,absolute,386.70166015625,810.0,124.83616452718533,$\beta_P$,beta_ff,2,262.38454437576246,True,2.155190754488114e-22,2.155190754488114e-22
657b6239aa8091bfa2b24ae0,FullPilot12,perceptual,absolute,absolute,393.645751953125,928.0,124.83616452718533,$\beta_V$,beta_ss,2,262.38454437576246,True,2.155190754488114e-22,2.155190754488114e-22
66b104dedef80475efe58141,FullPilot12,perceptual,absolute-var,absolute-var,272.96638476239855,397.0,95.32171560742594,$\beta_P$,beta_ff,2,203.35564653624368,True,0.999999999999998,0.999999999999998
66b104dedef80475efe58141,FullPilot12,perceptual,absolute-var,absolute-var,821.9841161847803,841.0,95.32171560742594,$\beta_V$,beta_ss,2,203.35564653624368,True,0.999999999999998,0.999999999999998
66b104dedef80475efe58141,FullPilot12,perceptual,absolute-var,absolute,75.5576171875,397.0,108.61432244562427,$\beta_P$,beta_ff,2,229.94086021264033,True,2.1022923811734184e-15,2.1022923811734184e-15
66b104dedef80475efe58141,FullPilot12,perceptual,absolute-var,absolute,254.8857421875,841.0,108.61432244562427,$\beta_V$,beta_ss,2,229.94086021264033,True,2.1022923811734184e-15,2.1022923811734184e-15
66b104dedef80475efe58141,FullPilot12,perceptual,absolute,absolute-var,647.2497711181641,94.0,99.89918628307991,$\beta_P$,beta_ff,2,212.51058788755162,True,0.9999999953097942,0.9999999953097942
66b104dedef80475efe58141,FullPilot12,perceptual,absolute,absolute-var,999.9974517822266,917.0,99.89918628307991,$\beta_V$,beta_ss,2,212.51058788755162,True,0.9999999953097942,0.9999999953097942
66b104dedef80475efe58141,FullPilot12,perceptual,absolute,absolute,198.69342041015625,94.0,105.88515400828324,$\beta_P$,beta_ff,2,224.48252333795827,True,4.690205829325031e-09,4.690205829325031e-09
66b104dedef80475efe58141,FullPilot12,perceptual,absolute,absolute,926.9093627929688,917.0,105.88515400828324,$\beta_V$,beta_ss,2,224.48252333795827,True,4.690205829325031e-09,4.690205829325031e-09
66ba4608bc582e7db54007e5,FullPilot13,perceptual,absolute-var,absolute-var,999.974609375,315.0,127.1043547571708,$\beta_P$,beta_ff,2,266.9209248357334,True,1.0,1.0
66ba4608bc582e7db54007e5,FullPilot13,perceptual,absolute-var,absolute-var,881.6204833984375,411.0,127.1043547571708,$\beta_V$,beta_ss,2,266.9209248357334,True,1.0,1.0
66ba4608bc582e7db54007e5,FullPilot13,perceptual,absolute-var,absolute,652.5263671875,315.0,156.38898332679724,$\beta_P$,beta_ff,2,325.4901819749863,True,2.705200951637114e-29,2.705200951637114e-29
66ba4608bc582e7db54007e5,FullPilot13,perceptual,absolute-var,absolute,554.0908203125,411.0,156.38898332679724,$\beta_V$,beta_ss,2,325.4901819749863,True,2.705200951637114e-29,2.705200951637114e-29
66ba4608bc582e7db54007e5,FullPilot13,perceptual,absolute,absolute-var,125.27792358398438,175.0,112.29004454727342,$\beta_P$,beta_ff,2,237.29230441593864,True,1.0,1.0
66ba4608bc582e7db54007e5,FullPilot13,perceptual,absolute,absolute-var,885.4199371337891,455.0,112.29004454727342,$\beta_V$,beta_ss,2,237.29230441593864,True,1.0,1.0
66ba4608bc582e7db54007e5,FullPilot13,perceptual,absolute,absolute,17.09842584337457,175.0,147.02276101504137,$\beta_P$,beta_ff,2,306.75773735147453,True,5.035970774035773e-34,5.035970774035773e-34
66ba4608bc582e7db54007e5,FullPilot13,perceptual,absolute,absolute,441.3678377242031,455.0,147.02276101504137,$\beta_V$,beta_ss,2,306.75773735147453,True,5.035970774035773e-34,5.035970774035773e-34
615e5b5f1e8fbfe2c701bc8e,FullPilot13,value,absolute-var,absolute-var,155.17507044973536,706.0,113.59020754198295,$\beta_P$,beta_ff,2,239.8926304053577,True,1.0,1.0
615e5b5f1e8fbfe2c701bc8e,FullPilot13,value,absolute-var,absolute-var,67.33418804493044,451.0,113.59020754198295,$\beta_V$,beta_ss,2,239.8926304053577,True,1.0,1.0
615e5b5f1e8fbfe2c701bc8e,FullPilot13,value,absolute-var,absolute,410.73187255859375,706.0,130.18243788996477,$\beta_P$,beta_ff,2,273.07709110132134,True,2.8620456141174386e-18,2.8620456141174386e-18
615e5b5f1e8fbfe2c701bc8e,FullPilot13,value,absolute-var,absolute,133.57733154296875,451.0,130.18243788996477,$\beta_V$,beta_ss,2,273.07709110132134,True,2.8620456141174386e-18,2.8620456141174386e-18
615e5b5f1e8fbfe2c701bc8e,FullPilot13,value,absolute,absolute-var,999.999950170517,406.0,98.81019660209947,$\beta_P$,beta_ff,2,210.33260852559073,True,0.999999987290347,0.999999987290347
615e5b5f1e8fbfe2c701bc8e,FullPilot13,value,absolute,absolute-var,617.9285671710968,266.0,98.81019660209947,$\beta_V$,beta_ss,2,210.33260852559073,True,0.999999987290347,0.999999987290347
615e5b5f1e8fbfe2c701bc8e,FullPilot13,value,absolute,absolute,763.6622924804688,406.0,104.29772166743354,$\beta_P$,beta_ff,2,221.30765865625887,True,1.270965295644139e-08,1.270965295644139e-08
615e5b5f1e8fbfe2c701bc8e,FullPilot13,value,absolute,absolute,555.3928375244141,266.0,104.29772166743354,$\beta_V$,beta_ss,2,221.30765865625887,True,1.270965295644139e-08,1.270965295644139e-08
66c34ed9630786ec5aece5bb,FullPilot13,perceptual,absolute-var,absolute-var,981.45703125,487.0,121.75630354402665,$\beta_P$,beta_ff,2,256.2248224094451,True,1.0,1.0
66c34ed9630786ec5aece5bb,FullPilot13,perceptual,absolute-var,absolute-var,738.779296875,249.0,121.75630354402665,$\beta_V$,beta_ss,2,256.2248224094451,True,1.0,1.0
66c34ed9630786ec5aece5bb,FullPilot13,perceptual,absolute-var,absolute,708.9688739596168,487.0,145.238203496846,$\beta_P$,beta_ff,2,303.1886223150838,True,2.967464745245669e-24,2.967464745245669e-24
66c34ed9630786ec5aece5bb,FullPilot13,perceptual,absolute-var,absolute,155.4464020303094,249.0,145.238203496846,$\beta_V$,beta_ss,2,303.1886223150838,True,2.967464745245669e-24,2.967464745245669e-24
66c34ed9630786ec5aece5bb,FullPilot13,perceptual,absolute,absolute-var,455.0861167907715,202.0,103.11755573488544,$\beta_P$,beta_ff,2,218.94732679116268,True,1.0,1.0
66c34ed9630786ec5aece5bb,FullPilot13,perceptual,absolute,absolute-var,999.9993553161621,445.0,103.11755573488544,$\beta_V$,beta_ss,2,218.94732679116268,True,1.0,1.0
66c34ed9630786ec5aece5bb,FullPilot13,perceptual,absolute,absolute,17.0810546875,202.0,154.6063541298955,$\beta_P$,beta_ff,2,321.9249235811828,True,1.4058382726242628e-48,1.4058382726242628e-48
66c34ed9630786ec5aece5bb,FullPilot13,perceptual,absolute,absolute,690.5361328125,445.0,154.6063541298955,$\beta_V$,beta_ss,2,321.9249235811828,True,1.4058382726242628e-48,1.4058382726242628e-48
6609e31201eebc9f6a2de74b,FullPilot13,value,absolute-var,absolute-var,999.9919714296457,552.0,109.76339387487155,$\beta_P$,beta_ff,2,232.2390030711349,True,0.9999999999999953,0.9999999999999953
6609e31201eebc9f6a2de74b,FullPilot13,value,absolute-var,absolute-var,172.04034146834215,181.0,109.76339387487155,$\beta_V$,beta_ss,2,232.2390030711349,True,0.9999999999999953,0.9999999999999953
6609e31201eebc9f6a2de74b,FullPilot13,value,absolute-var,absolute,815.7734375,552.0,122.65058131110416,$\beta_P$,beta_ff,2,258.0133779436001,True,4.7297254828648396e-15,4.7297254828648396e-15
6609e31201eebc9f6a2de74b,FullPilot13,value,absolute-var,absolute,106.01416015625,181.0,122.65058131110416,$\beta_V$,beta_ss,2,258.0133779436001,True,4.7297254828648396e-15,4.7297254828648396e-15
6609e31201eebc9f6a2de74b,FullPilot13,value,absolute,absolute-var,389.3209228515625,858.0,106.85076619562474,$\beta_P$,beta_ff,2,226.41374771264128,True,0.9999999997910465,0.9999999997910465
6609e31201eebc9f6a2de74b,FullPilot13,value,absolute,absolute-var,249.0380859375,604.0,106.85076619562474,$\beta_V$,beta_ss,2,226.41374771264128,True,0.9999999997910465,0.9999999997910465
6609e31201eebc9f6a2de74b,FullPilot13,value,absolute,absolute,997.5854687009705,858.0,114.39229384039467,$\beta_P$,beta_ff,2,241.49680300218114,True,2.0895353625399055e-10,2.0895353625399055e-10
6609e31201eebc9f6a2de74b,FullPilot13,value,absolute,absolute,584.2576801315881,604.0,114.39229384039467,$\beta_V$,beta_ss,2,241.49680300218114,True,2.0895353625399055e-10,2.0895353625399055e-10
665ba7a36d036dd09e9081c2,FullPilot13,perceptual,absolute-var,absolute-var,459.21498919806265,88.0,94.63841213674345,$\beta_P$,beta_ff,2,201.9890395948787,True,0.9999999999999607,0.9999999999999607
665ba7a36d036dd09e9081c2,FullPilot13,perceptual,absolute-var,absolute-var,993.9370248814093,324.0,94.63841213674345,$\beta_V$,beta_ss,2,201.9890395948787,True,0.9999999999999607,0.9999999999999607
665ba7a36d036dd09e9081c2,FullPilot13,perceptual,absolute-var,absolute,9.787716463208199,88.0,106.46585868651039,$\beta_P$,beta_ff,2,225.64393269441257,True,3.9383578351078354e-14,3.9383578351078354e-14
665ba7a36d036dd09e9081c2,FullPilot13,perceptual,absolute-var,absolute,999.5395328998566,324.0,106.46585868651039,$\beta_V$,beta_ss,2,225.64393269441257,True,3.9383578351078354e-14,3.9383578351078354e-14
665ba7a36d036dd09e9081c2,FullPilot13,perceptual,absolute,absolute-var,257.23987766647133,499.0,103.51913142263268,$\beta_P$,beta_ff,2,219.75047816665716,True,1.0,1.0
665ba7a36d036dd09e9081c2,FullPilot13,perceptual,absolute,absolute-var,654.0060677619113,624.0,103.51913142263268,$\beta_V$,beta_ss,2,219.75047816665716,True,1.0,1.0
665ba7a36d036dd09e9081c2,FullPilot13,perceptual,absolute,absolute,714.1175870895386,499.0,132.60800372751046,$\beta_P$,beta_ff,2,277.9282227764127,True,4.020350844472242e-29,4.020350844472242e-29
665ba7a36d036dd09e9081c2,FullPilot13,perceptual,absolute,absolute,975.5508413314819,624.0,132.60800372751046,$\beta_V$,beta_ss,2,277.9282227764127,True,4.020350844472242e-29,4.020350844472242e-29
66f3fed9e931683984276fee,FullPilot13,random,absolute-var,absolute-var,303.9823140501976,175.0,94.16509451392581,$\beta_P$,beta_ff,2,201.0424043492434,True,0.9999999999991156,0.9999999999991156
66f3fed9e931683984276fee,FullPilot13,random,absolute-var,absolute-var,907.9498971104622,830.0,94.16509451392581,$\beta_V$,beta_ss,2,201.0424043492434,True,0.9999999999991156,0.9999999999991156
66f3fed9e931683984276fee,FullPilot13,random,absolute-var,absolute,224.68454045057297,175.0,104.43681553963711,$\beta_P$,beta_ff,2,221.58584640066601,True,8.843031948316793e-13,8.843031948316793e-13
66f3fed9e931683984276fee,FullPilot13,random,absolute-var,absolute,874.0858499407768,830.0,104.43681553963711,$\beta_V$,beta_ss,2,221.58584640066601,True,8.843031948316793e-13,8.843031948316793e-13
66f3fed9e931683984276fee,FullPilot13,random,absolute,absolute-var,379.9734913117718,481.0,102.05368580574142,$\beta_P$,beta_ff,2,216.81958693287464,True,0.9999999950538911,0.9999999950538911
66f3fed9e931683984276fee,FullPilot13,random,absolute,absolute-var,264.60029064840637,420.0,102.05368580574142,$\beta_V$,beta_ss,2,216.81958693287464,True,0.9999999950538911,0.9999999950538911
66f3fed9e931683984276fee,FullPilot13,random,absolute,absolute,865.0667610131786,481.0,108.01309117257836,$\beta_P$,beta_ff,2,228.7383976665485,True,4.9461088909622834e-09,4.9461088909622834e-09
66f3fed9e931683984276fee,FullPilot13,random,absolute,absolute,718.0947467522055,420.0,108.01309117257836,$\beta_V$,beta_ss,2,228.7383976665485,True,4.9461088909622834e-09,4.9461088909622834e-09
65c23e2e1a96e23b93afdea0,FullPilot13,value,absolute-var,absolute-var,691.711330793798,601.0,107.82730531614752,$\beta_P$,beta_ff,2,228.36682595368683,True,1.0,1.0
65c23e2e1a96e23b93afdea0,FullPilot13,value,absolute-var,absolute-var,999.9999985024333,783.0,107.82730531614752,$\beta_V$,beta_ss,2,228.36682595368683,True,1.0,1.0
65c23e2e1a96e23b93afdea0,FullPilot13,value,absolute-var,absolute,580.5880126953125,601.0,130.89901432313732,$\beta_P$,beta_ff,2,274.51024396766644,True,6.740201757358161e-24,6.740201757358161e-24
65c23e2e1a96e23b93afdea0,FullPilot13,value,absolute-var,absolute,815.895263671875,783.0,130.89901432313732,$\beta_V$,beta_ss,2,274.51024396766644,True,6.740201757358161e-24,6.740201757358161e-24
65c23e2e1a96e23b93afdea0,FullPilot13,value,absolute,absolute-var,771.8751278694253,988.0,103.58881072939089,$\beta_P$,beta_ff,2,219.88983678017357,True,0.9999999999518228,0.9999999999518228
65c23e2e1a96e23b93afdea0,FullPilot13,value,absolute,absolute-var,267.95928743209515,340.0,103.58881072939089,$\beta_V$,beta_ss,2,219.88983678017357,True,0.9999999999518228,0.9999999999518228
65c23e2e1a96e23b93afdea0,FullPilot13,value,absolute,absolute,843.3299465179443,988.0,111.86395106221008,$\beta_P$,beta_ff,2,236.44011744581195,True,4.817723163508347e-11,4.817723163508347e-11
65c23e2e1a96e23b93afdea0,FullPilot13,value,absolute,absolute,395.2080774307251,340.0,111.86395106221008,$\beta_V$,beta_ss,2,236.44011744581195,True,4.817723163508347e-11,4.817723163508347e-11
66ae3fb9006e6fc44a2b56df,FullPilot13,combined,absolute-var,absolute-var,745.5309979021549,850.0,112.37987740509591,$\beta_P$,beta_ff,2,237.47197013158362,True,1.0,1.0
66ae3fb9006e6fc44a2b56df,FullPilot13,combined,absolute-var,absolute-var,979.7904649823904,865.0,112.37987740509591,$\beta_V$,beta_ss,2,237.47197013158362,True,1.0,1.0
66ae3fb9006e6fc44a2b56df,FullPilot13,combined,absolute-var,absolute,473.7649004459381,850.0,132.02281847426423,$\beta_P$,beta_ff,2,276.75785226992025,True,6.410071693242036e-21,6.410071693242036e-21
66ae3fb9006e6fc44a2b56df,FullPilot13,combined,absolute-var,absolute,739.7191667556763,865.0,132.02281847426423,$\beta_V$,beta_ss,2,276.75785226992025,True,6.410071693242036e-21,6.410071693242036e-21
66ae3fb9006e6fc44a2b56df,FullPilot13,combined,absolute,absolute-var,437.1567580709234,330.0,101.79144989433206,$\beta_P$,beta_ff,2,216.29511511005592,True,1.0,1.0
66ae3fb9006e6fc44a2b56df,FullPilot13,combined,absolute,absolute-var,718.8856379883364,845.0,101.79144989433206,$\beta_V$,beta_ss,2,216.29511511005592,True,1.0,1.0
66ae3fb9006e6fc44a2b56df,FullPilot13,combined,absolute,absolute,187.150390625,330.0,140.02765518191484,$\beta_P$,beta_ff,2,292.76752568522147,True,4.560279666914773e-37,4.560279666914773e-37
66ae3fb9006e6fc44a2b56df,FullPilot13,combined,absolute,absolute,404.48828125,845.0,140.02765518191484,$\beta_V$,beta_ss,2,292.76752568522147,True,4.560279666914773e-37,4.560279666914773e-37
5b6c312fa1fda800015fe165,FullPilot13,combined,absolute-var,absolute-var,960.1629527639598,678.0,103.3247639108901,$\beta_P$,beta_ff,2,219.361743143172,True,1.0,1.0
5b6c312fa1fda800015fe165,FullPilot13,combined,absolute-var,absolute-var,243.88321101106703,261.0,103.3247639108901,$\beta_V$,beta_ss,2,219.361743143172,True,1.0,1.0
5b6c312fa1fda800015fe165,FullPilot13,combined,absolute-var,absolute,876.44287109375,678.0,120.96874037979549,$\beta_P$,beta_ff,2,254.64969608098278,True,3.4925407152852527e-19,3.4925407152852527e-19
5b6c312fa1fda800015fe165,FullPilot13,combined,absolute-var,absolute,198.480224609375,261.0,120.96874037979549,$\beta_V$,beta_ss,2,254.64969608098278,True,3.4925407152852527e-19,3.4925407152852527e-19
5b6c312fa1fda800015fe165,FullPilot13,combined,absolute,absolute-var,637.2029487490654,541.0,104.31964006378946,$\beta_P$,beta_ff,2,221.35149544897072,True,1.0,1.0
5b6c312fa1fda800015fe165,FullPilot13,combined,absolute,absolute-var,195.4597326517105,275.0,104.31964006378946,$\beta_V$,beta_ss,2,221.35149544897072,True,1.0,1.0
5b6c312fa1fda800015fe165,FullPilot13,combined,absolute,absolute,922.98046875,541.0,121.26584251515763,$\beta_P$,beta_ff,2,255.24390035170705,True,1.4166187322710229e-18,1.4166187322710229e-18
5b6c312fa1fda800015fe165,FullPilot13,combined,absolute,absolute,423.98046875,275.0,121.26584251515763,$\beta_V$,beta_ss,2,255.24390035170705,True,1.4166187322710229e-18,1.4166187322710229e-18
6697dfc91b0e8c6d62d7b472,FullPilot13,perceptual,absolute-var,absolute-var,783.1066137235612,538.0,103.3451460393175,$\beta_P$,beta_ff,2,219.4025074000268,True,0.9999999999999964,0.9999999999999964
6697dfc91b0e8c6d62d7b472,FullPilot13,perceptual,absolute-var,absolute-var,963.2962676798925,964.0,103.3451460393175,$\beta_V$,beta_ss,2,219.4025074000268,True,0.9999999999999964,0.9999999999999964
6697dfc91b0e8c6d62d7b472,FullPilot13,perceptual,absolute-var,absolute,745.1142578125,538.0,116.37319179636907,$\beta_P$,beta_ff,2,245.45859891412994,True,3.568518493097695e-15,3.568518493097695e-15
6697dfc91b0e8c6d62d7b472,FullPilot13,perceptual,absolute-var,absolute,989.7412109375,964.0,116.37319179636907,$\beta_V$,beta_ss,2,245.45859891412994,True,3.568518493097695e-15,3.568518493097695e-15
6697dfc91b0e8c6d62d7b472,FullPilot13,perceptual,absolute,absolute-var,132.2918810248375,210.0,106.71356599392205,$\beta_P$,beta_ff,2,226.1393473092359,True,1.0,1.0
6697dfc91b0e8c6d62d7b472,FullPilot13,perceptual,absolute,absolute-var,214.16027496382594,370.0,106.71356599392205,$\beta_V$,beta_ss,2,226.1393473092359,True,1.0,1.0
6697dfc91b0e8c6d62d7b472,FullPilot13,perceptual,absolute,absolute,40.74730545282364,210.0,124.50279749199096,$\beta_P$,beta_ff,2,261.7178103053737,True,2.624262376807239e-19,2.624262376807239e-19
6697dfc91b0e8c6d62d7b472,FullPilot13,perceptual,absolute,absolute,158.87491089105606,370.0,124.50279749199096,$\beta_V$,beta_ss,2,261.7178103053737,True,2.624262376807239e-19,2.624262376807239e-19
66074f7cb655db9adfae591b,FullPilot13,random,absolute-var,absolute-var,460.0486297607422,846.0,111.45798383449512,$\beta_P$,beta_ff,2,235.62818299038204,True,1.0,1.0
66074f7cb655db9adfae591b,FullPilot13,random,absolute-var,absolute-var,289.9716796875,750.0,111.45798383449512,$\beta_V$,beta_ss,2,235.62818299038204,True,1.0,1.0
66074f7cb655db9adfae591b,FullPilot13,random,absolute-var,absolute,856.846647284925,846.0,129.14605383377085,$\beta_P$,beta_ff,2,271.0043229889335,True,3.1977339209952267e-19,3.1977339209952267e-19
66074f7cb655db9adfae591b,FullPilot13,random,absolute-var,absolute,799.8446209132671,750.0,129.14605383377085,$\beta_V$,beta_ss,2,271.0043229889335,True,3.1977339209952267e-19,3.1977339209952267e-19
66074f7cb655db9adfae591b,FullPilot13,random,absolute,absolute-var,889.0213183108717,618.0,101.1065130943639,$\beta_P$,beta_ff,2,214.9252415101196,True,1.0,1.0
66074f7cb655db9adfae591b,FullPilot13,random,absolute,absolute-var,934.970589209348,843.0,101.1065130943639,$\beta_V$,beta_ss,2,214.9252415101196,True,1.0,1.0
66074f7cb655db9adfae591b,FullPilot13,random,absolute,absolute,345.9329540790641,618.0,117.4457883561975,$\beta_P$,beta_ff,2,247.6037920337868,True,4.768955159234627e-18,4.768955159234627e-18
66074f7cb655db9adfae591b,FullPilot13,random,absolute,absolute,602.1468912364217,843.0,117.4457883561975,$\beta_V$,beta_ss,2,247.6037920337868,True,4.768955159234627e-18,4.768955159234627e-18
57027c1f68c641000e0c8970,FullPilot13,perceptual,absolute-var,absolute-var,286.6076683271353,73.0,111.96221379208664,$\beta_P$,beta_ff,2,236.63664290556508,True,0.9999999999955318,0.9999999999955318
57027c1f68c641000e0c8970,FullPilot13,perceptual,absolute-var,absolute-var,478.433732294616,140.0,111.96221379208664,$\beta_V$,beta_ss,2,236.63664290556508,True,0.9999999999955318,0.9999999999955318
57027c1f68c641000e0c8970,FullPilot13,perceptual,absolute-var,absolute,346.986328125,73.0,121.42396316406321,$\beta_P$,beta_ff,2,255.56014164951821,True,4.468210589348536e-12,4.468210589348536e-12
57027c1f68c641000e0c8970,FullPilot13,perceptual,absolute-var,absolute,500.974609375,140.0,121.42396316406321,$\beta_V$,beta_ss,2,255.56014164951821,True,4.468210589348536e-12,4.468210589348536e-12
57027c1f68c641000e0c8970,FullPilot13,perceptual,absolute,absolute-var,706.2821655273438,955.0,99.39011909083025,$\beta_P$,beta_ff,2,211.4924535030523,True,0.9999999999968712,0.9999999999968712
57027c1f68c641000e0c8970,FullPilot13,perceptual,absolute,absolute-var,121.9124755859375,227.0,99.39011909083025,$\beta_V$,beta_ss,2,211.4924535030523,True,0.9999999999968712,0.9999999999968712
57027c1f68c641000e0c8970,FullPilot13,perceptual,absolute,absolute,567.3514386033639,955.0,109.03238005942417,$\beta_P$,beta_ff,2,230.77697544024014,True,3.128786611185513e-12,3.128786611185513e-12
57027c1f68c641000e0c8970,FullPilot13,perceptual,absolute,absolute,128.44624800235033,227.0,109.03238005942417,$\beta_V$,beta_ss,2,230.77697544024014,True,3.128786611185513e-12,3.128786611185513e-12
655f7e55e36be4f00b49aa5e,FullPilot13,value,absolute-var,absolute-var,538.3524017333984,778.0,120.25694415934083,$\beta_P$,beta_ff,2,253.22610364007346,True,0.9999999999915885,0.9999999999915885
